respondent_id,latent_persona,age_group,gender,city_tier,occupation,monthly_income_range,daily_lifestyle,order_frequency_weekly,most_ordered_meal_time,hardest_meal_to_manage,who_do_you_order_for,food_preference,preferred_cuisines,preferred_moodmeal_categories,taste_profile,preferred_meal_experience,meal_dislikes,ordering_reasons,biggest_frustration,decision_factors,personalization_preferences,personalized_meal_use_cases,trust_triggers,avg_spend_per_order,comfortable_price_range,moodmeal_interest,avg_order_value_numeric,monthly_food_budget_numeric,comfortable_price_numeric,age_group_ord,city_tier_ord,monthly_income_range_ord,order_frequency_weekly_ord,avg_spend_per_order_ord,comfortable_price_range_ord,moodmeal_interest_ord,gender__male,gender__female,gender__non_binary_prefer_not_to_say,gender__other,occupation__student,occupation__salaried_professional,occupation__self_employed_business_owner,occupation__freelancer,occupation__homemaker,occupation__retired,occupation__other,daily_lifestyle__mostly_at_home,daily_lifestyle__college_student_routine,daily_lifestyle__office_based_routine,daily_lifestyle__hybrid_work_study_routine,daily_lifestyle__frequently_travelling_field_based,daily_lifestyle__irregular_schedule,most_ordered_meal_time__breakfast,most_ordered_meal_time__mid_morning_snack,most_ordered_meal_time__lunch,most_ordered_meal_time__evening_snack,most_ordered_meal_time__dinner,most_ordered_meal_time__late_night,hardest_meal_to_manage__breakfast,hardest_meal_to_manage__lunch,hardest_meal_to_manage__evening_snacks,hardest_meal_to_manage__dinner,hardest_meal_to_manage__late_night_hunger,hardest_meal_to_manage__i_usually_manage_all_meals_well,who_do_you_order_for__only_myself,who_do_you_order_for__myself_and_one_other_person,who_do_you_order_for__family,who_do_you_order_for__friends_group,who_do_you_order_for__office_team_colleagues,food_preference__vegetarian,food_preference__eggetarian,food_preference__non_vegetarian,food_preference__vegan,food_preference__mix_of_veg_and_non_veg_depending_on_mood,taste_profile__mild_simple,taste_profile__medium_spicy,taste_profile__very_spicy,taste_profile__sweet_savory_balance,taste_profile__tangy_chatpata,taste_profile__depends_on_mood_occasion,biggest_frustration__too_expensive,biggest_frustration__unhealthy_too_oily,biggest_frustration__poor_hygiene_trust,biggest_frustration__lack_of_customization,biggest_frustration__repetitive_options,biggest_frustration__small_portion_size,biggest_frustration__delayed_delivery,biggest_frustration__food_doesn’t_match_my_craving_mood,preferred_cuisines__north_indian,preferred_cuisines__south_indian,preferred_cuisines__chinese_indo_chinese,preferred_cuisines__continental,preferred_cuisines__healthy_bowls_salads,preferred_cuisines__street_food_style,preferred_cuisines__home_style_meals,preferred_cuisines__fusion_meals,preferred_cuisines__desserts_sweet_meals,preferred_moodmeal_categories__healthy_meal_bowls,preferred_moodmeal_categories__comfort_food_combos,preferred_moodmeal_categories__breakfast_boxes,preferred_moodmeal_categories__office_lunch_packs,preferred_moodmeal_categories__functional_beverages,preferred_moodmeal_categories__snack_boxes,preferred_moodmeal_categories__light_meals_mini_meals,preferred_moodmeal_categories__family_meal_packs,preferred_moodmeal_categories__high_protein_meals,preferred_meal_experience__comforting_homely,preferred_meal_experience__rich_indulgent,preferred_meal_experience__fresh_light,preferred_meal_experience__high_protein_fitness_focused,preferred_meal_experience__traditional_indian,preferred_meal_experience__experimental_trendy,preferred_meal_experience__low_oil_clean_eating,meal_dislikes__too_oily,meal_dislikes__too_spicy,meal_dislikes__too_bland,meal_dislikes__repetitive_meals,meal_dislikes__very_sweet_items,meal_dislikes__heavy_cream_rich_gravies,meal_dislikes__processed_packaged_feel,meal_dislikes__no_specific_dislike,ordering_reasons__convenience_saves_time,ordering_reasons__craving_mood_based_eating,ordering_reasons__no_time_to_cook,ordering_reasons__better_taste,ordering_reasons__variety,ordering_reasons__office_study_schedule,ordering_reasons__social_occasions,ordering_reasons__health_focused_needs,ordering_reasons__affordable_combo_offers,decision_factors__taste,decision_factors__price,decision_factors__portion_size,decision_factors__healthiness,decision_factors__hygiene_trust,decision_factors__delivery_speed,decision_factors__customisation_options,personalization_preferences__spice_level,personalization_preferences__portion_size,personalization_preferences__calorie_level,personalization_preferences__protein_level,personalization_preferences__ingredients_to_avoid,personalization_preferences__cuisine_type,personalization_preferences__mood_craving_based_recommendation,personalization_preferences__budget_based_recommendation,personalized_meal_use_cases__busy_work_study_day,personalized_meal_use_cases__quick_breakfast_need,personalized_meal_use_cases__post_workout_meal,personalized_meal_use_cases__comfort_food_cravings,personalized_meal_use_cases__late_night_hunger,personalized_meal_use_cases__diet_calorie_conscious_eating,personalized_meal_use_cases__family_ordering,personalized_meal_use_cases__weekend_treat,trust_triggers__hygienic_packaging,trust_triggers__clear_ingredient_nutrition_information,trust_triggers__good_customer_reviews,trust_triggers__affordable_pricing,trust_triggers__reliable_delivery,trust_triggers__freshness_guarantee,trust_triggers__transparent_customization,trust_triggers__attractive_packaging,moodmeal_interest_binary,moodmeal_interest_3class,moodmeal_interest_3class_code,monthly_food_budget_band
MM100096,Office Lunch Professional,25–34,Female,Metro city,Student,"₹20,000–₹40,000",Hybrid work/study routine,1–2 times,Lunch,Lunch,Myself and one other person,Vegetarian,"Chinese / Indo-Chinese, Healthy bowls / salads, Home-style meals, Desserts / sweet meals","Functional beverages, Office lunch packs, Light meals / mini meals, Breakfast boxes",Medium spicy,"Traditional Indian, Rich / indulgent, Fresh / light",Too bland,"Variety, Convenience / saves time, No time to cook",Unhealthy / too oily,"Delivery speed, Hygiene / trust","Budget-based recommendation, Portion size, Protein level","Diet / calorie-conscious eating, Busy work/study day, Family ordering","Good customer reviews, Affordable pricing",₹150–₹249,₹300–₹399,Very likely,193,1164,305,2.0,0.0,2.0,1.0,1,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,High,2,"₹1,000–₹2,500"
MM100097,Budget Student Snacker,18–24,Female,Tier 1 city,Student,"Below ₹20,000",College/student routine,5–6 times,Mid-morning snack,Dinner,Only myself,Mix of veg and non-veg depending on mood,"Continental, Street food style, North Indian, Fusion meals","Snack boxes, Comfort food combos",Medium spicy,"Rich / indulgent, Traditional Indian, Low-oil / clean eating","Processed / packaged feel, Too spicy, Too oily",,Repetitive options,"Taste, Price, Hygiene / trust","Portion size, Protein level","Comfort food cravings, Busy work/study day, Late-night hunger","Hygienic packaging, Good customer reviews, Freshness guarantee",₹250–₹399,₹400–₹549,Very likely,339,8330,405,1.0,1.0,1.0,3.0,2,3,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1.0,High,2,"₹8,000+"
MM100098,Office Lunch Professional,45–54,Male,Metro city,Student,"₹20,000–₹40,000",Hybrid work/study routine,5–6 times,Lunch,Dinner,Only myself,Mix of veg and non-veg depending on mood,"Home-style meals, South Indian, North Indian, Desserts / sweet meals","Comfort food combos, Healthy meal bowls",Mild / simple,"High-protein / fitness-focused, Low-oil / clean eating",Too spicy,"Better taste, Office / study schedule, No time to cook",Poor hygiene trust,"Portion size, Delivery speed","Cuisine type, Budget-based recommendation","Late-night hunger, Busy work/study day","Hygienic packaging, Clear ingredient / nutrition information",₹400–₹599,₹400–₹549,Very likely,426,8403,514,4.0,0.0,2.0,3.0,3,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0,High,2,"₹8,000+"
MM100099,Family/Group Orderer,35–44,Male,Metro city,Salaried professional,"Below ₹20,000",Mostly at home,1–2 times,Dinner,I usually manage all meals well,Myself and one other person,Mix of veg and non-veg depending on mood,"Chinese / Indo-Chinese, Continental, Street food style, North Indian","Comfort food combos, Light meals / mini meals, Breakfast boxes",Tangy / chatpata,"Comforting / homely, Traditional Indian, Low-oil / clean eating","Repetitive meals, Too oily","Social occasions, Office / study schedule, No time to cook",Lack of customization,"Portion size, Customisation options, Delivery speed","Cuisine type, Budget-based recommendation, Spice level","Diet / calorie-conscious eating, Busy work/study day, Family ordering","Good customer reviews, Clear ingredient / nutrition information, Affordable pricing",Below ₹150,₹200–₹299,Very unlikely,143,920,210,3.0,0.0,1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0.0,Low,0,"Below ₹1,000"
MM100100,Budget Student Snacker,Under 18,Female,Tier 1 city,Other,"₹20,000–₹40,000",Office-based routine,7+ times,Late night,Lunch,Only myself,Mix of veg and non-veg depending on mood,"Chinese / Indo-Chinese, Street food style, Home-style meals, South Indian","Healthy meal bowls, Light meals / mini meals",Very spicy,"Comforting / homely, High-protein / fitness-focused, Rich / indulgent","Too spicy, Too oily","Better taste, Variety, Convenience / saves time",Poor hygiene trust,"Portion size, Price","Portion size, Budget-based recommendation, Calorie level","Weekend treat, Quick breakfast need","Attractive packaging, Clear ingredient / nutrition information, Reliable delivery",₹250–₹399,₹400–₹549,Very likely,400,12639,530,0.0,1.0,2.0,4.0,2,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1.0,High,2,"₹8,000+"
MM100101,Budget Student Snacker,35–44,Male,Tier 2 city,Freelancer,"₹40,001–₹70,000",Hybrid work/study routine,1–2 times,Evening snack,Evening snacks,Only myself,Vegetarian,"Street food style, Home-style meals, North Indian, Fusion meals","Family meal packs, Light meals / mini meals, High-protein meals",Depends on mood / occasion,"Comforting / homely, Experimental / trendy, Fresh / light","Too oily, Too spicy","Better taste, Variety, Convenience / saves time",Lack of customization,"Healthiness, Price, Hygiene / trust","Mood/craving-based recommendation, Ingredients to avoid, Spice level","Weekend treat, Quick breakfast need","Hygienic packaging, Freshness guarantee, Reliable delivery",₹150–₹249,₹300–₹399,Likely,268,1209,365,3.0,2.0,3.0,1.0,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1.0,High,2,"₹1,000–₹2,500"
MM100102,Budget Student Snacker,18–24,Other,Tier 1 city,Student,"Below ₹20,000",College/student routine,1–2 times,Lunch,Lunch,Only myself,Vegetarian,"Chinese / Indo-Chinese, Healthy bowls / salads, Home-style meals, North Indian","Snack boxes, Functional beverages, Healthy meal bowls, Family meal packs",Tangy / chatpata,"Comforting / homely, Rich / indulgent","Processed / packaged feel, Heavy cream / rich gravies","Better taste, Convenience / saves time, No time to cook",Too expensive,"Taste, Price, Portion size","Mood/craving-based recommendation, Budget-based recommendation, Ingredients to avoid","Busy work/study day, Weekend treat, Late-night hunger","Transparent customization, Attractive packaging, Affordable pricing",Below ₹150,Below ₹200,Very unlikely,150,992,140,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0.0,Low,0,"Below ₹1,000"
MM100103,Health-Focused Urban User,45–54,Male,Tier 3 / smaller town,Salaried professional,"Above ₹1,00,000",Mostly at home,7+ times,Late night,I usually manage all meals well,Only myself,Vegetarian,"Healthy bowls / salads, South Indian","Functional beverages, Office lunch packs, Healthy meal bowls, Breakfast boxes",Tangy / chatpata,"Traditional Indian, Low-oil / clean eating, Fresh / light","Too spicy, Heavy cream / rich gravies","Better taste, Convenience / saves time, Health-focused needs",Too expensive,"Taste, Portion size","Calorie level, Budget-based recommendation, Spice level","Weekend treat, Post-workout meal, Diet / calorie-conscious eating","Clear ingredient / nutrition information, Freshness guarantee, Reliable delivery",₹600+,₹550+,Very likely,771,17621,877,4.0,3.0,5.0,4.0,4,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1.0,High,2,"₹8,000+"
MM100104,Budget Student Snacker,18–24,Male,Tier 2 city,Student,"Below ₹20,000",Office-based routine,3–4 times,Late night,Dinner,Myself and one other person,Vegetarian,"Chinese / Indo-Chinese, Street food style, South Indian","Snack boxes, Functional beverages, Comfort food combos",Tangy / chatpata,"Comforting / homely, Rich / indulgent",Processed / packaged feel,"Better taste, Convenience / saves time, No time to cook",Delayed delivery,"Taste, Price, Delivery speed","Budget-based recommendation, Portion size, Calorie level","Comfort food cravings, Busy work/study day, Quick breakfast need","Good customer reviews, Attractive packaging",₹250–₹399,₹200–₹299,Likely,376,5495,227,1.0,2.0,1.0,2.0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,High,2,"₹5,001–₹8,000"
MM100105,Comfort-Food Convenience Seeker,18–24,Male,Tier 1 city,Salaried professional,"₹70,001–₹1,00,000",Hybrid work/study routine,1–2 times,Dinner,Breakfast,Myself and one other person,Mix of veg and non-veg depending on mood,"Chinese / Indo-Chinese, Street food style, Home-style meals, North Indian","Comfort food combos, Office lunch packs",Medium spicy,"Comforting / homely, Traditional Indian, Fresh / light",Too spicy,"Craving / mood-based eating, Affordable combo offers, No time to cook",Unhealthy / too oily,"Taste, Price","Mood/craving-based recommendation, Portion size, Ingredients to avoid","Comfort food cravings, Busy work/study day, Late-night hunger","Hygienic packaging, Transparent customization, Reliable delivery",₹400–₹599,₹550+,Very likely,605,2986,601,1.0,1.0,4.0,1.0,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1.0,High,2,"₹2,501–₹5,000"
MM100106,Budget Student Snacker,18–24,Male,Tier 2 city,Student,"Below ₹20,000",College/student routine,Rarely / Never,Dinner,Late-night hunger,Only myself,Non-vegetarian,"Chinese / Indo-Chinese, Desserts / sweet meals","Comfort food combos, Functional beverages, Snack boxes",Sweet-savory balance,,"Too bland, Repetitive meals","Craving / mood-based eating, Office / study schedule, Health-focused needs",Too expensive,"Portion size, Price, Customisation options","Budget-based recommendation, Spice level","Weekend treat, Post-workout meal, Late-night hunger","Transparent customization, Good customer reviews, Affordable pricing",Below ₹150,Below ₹200,Very unlikely,111,500,185,1.0,2.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.0,Low,0,"Below ₹1,000"
MM100107,Office Lunch Professional,25–34,Male,Tier 1 city,Salaried professional,"Above ₹1,00,000",Office-based routine,7+ times,Dinner,Dinner,Myself and one other person,Non-vegetarian,"Chinese / Indo-Chinese, Healthy bowls / salads, North Indian","Comfort food combos, Healthy meal bowls",Tangy / chatpata,"Comforting / homely, Low-oil / clean eating","Processed / packaged feel, Repetitive meals, Too spicy","Craving / mood-based eating, No time to cook",Poor hygiene trust,"Taste, Portion size, Customisation options","Mood/craving-based recommendation, Protein level, Calorie level","Weekend treat, Diet / calorie-conscious eating, Busy work/study day","Hygienic packaging, Good customer reviews",₹400–₹599,₹550+,Very likely,591,20209,692,2.0,1.0,5.0,4.0,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1.0,High,2,"₹8,000+"
MM100108,Office Lunch Professional,35–44,Female,Tier 2 city,Salaried professional,"₹20,000–₹40,000",Office-based routine,3–4 times,Lunch,Late-night hunger,Only myself,Vegetarian,"Continental, Street food style, North Indian","Functional beverages, Office lunch packs, Light meals / mini meals",Medium spicy,"Comforting / homely, Low-oil / clean eating","Processed / packaged feel, Very sweet items","Variety, Convenience / saves time",Food doesn’t match my craving / mood,"Taste, Delivery speed","Mood/craving-based recommendation, Budget-based recommendation","Comfort food cravings, Post-workout meal, Busy work/study day","Attractive packaging, Freshness guarantee, Reliable delivery",₹250–₹399,₹300–₹399,Very likely,308,3825,350,3.0,2.0,2.0,2.0,2,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1.0,High,2,"₹2,501–₹5,000"
MM100109,Health-Focused Urban User,25–34,Male,Tier 1 city,Salaried professional,,Irregular schedule,3–4 times,Dinner,Evening snacks,Family,Vegan,"Chinese / Indo-Chinese, Home-style meals, South Indian, Fusion meals","Healthy meal bowls, Light meals / mini meals, High-protein meals",Depends on mood / occasion,"Comforting / homely, Rich / indulgent, Fresh / light","Processed / packaged feel, Too oily","Office / study schedule, Convenience / saves time, Health-focused needs",Unhealthy / too oily,"Taste, Healthiness, Customisation options","Cuisine type, Protein level, Ingredients to avoid","Weekend treat, Busy work/study day, Post-workout meal","Clear ingredient / nutrition information, Affordable pricing",₹250–₹399,₹400–₹549,Very likely,434,9311,538,2.0,1.0,,2.0,2,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,High,2,"₹8,000+"
MM100110,Comfort-Food Convenience Seeker,25–34,Male,Metro city,Homemaker,"Below ₹20,000",Office-based routine,3–4 times,Dinner,Dinner,Family,Vegetarian,"Chinese / Indo-Chinese, Street food style","Snack boxes, Comfort food combos, Functional beverages, Breakfast boxes",Medium spicy,"Comforting / homely, Rich / indulgent","Processed / packaged feel, Too oily","Craving / mood-based eating, Variety, No time to cook",Unhealthy / too oily,"Portion size, Customisation options","Mood/craving-based recommendation, Budget-based recommendation, Spice level","Comfort food cravings, Weekend treat","Hygienic packaging, Good customer reviews, Freshness guarantee",₹150–₹249,₹200–₹299,Neutral / Not sure,233,4328,242,2.0,0.0,1.0,2.0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,,Neutral,1,"₹2,501–₹5,000"
MM100111,Office Lunch Professional,25–34,Female,Tier 1 city,Self-employed / Business owner,"₹70,001–₹1,00,000",Office-based routine,7+ times,Dinner,I usually manage all meals well,Myself and one other person,Mix of veg and non-veg depending on mood,"Healthy bowls / salads, Home-style meals, South Indian, North Indian","Comfort food combos, Office lunch packs, Light meals / mini meals, Breakfast boxes",Medium spicy,"Experimental / trendy, Traditional Indian, Rich / indulgent",Processed / packaged feel,"Better taste, Convenience / saves time",Poor hygiene trust,"Taste, Price, Delivery speed","Ingredients to avoid, Calorie level","Weekend treat, Busy work/study day, Post-workout meal","Attractive packaging, Clear ingredient / nutrition information, Freshness guarantee",₹400–₹599,₹550+,Very likely,538,13346,621,2.0,1.0,4.0,4.0,3,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1.0,High,2,"₹8,000+"
MM100112,Office Lunch Professional,35–44,Female,Metro city,Salaried professional,"₹20,000–₹40,000",Office-based routine,1–2 times,Dinner,Lunch,Only myself,Mix of veg and non-veg depending on mood,"Chinese / Indo-Chinese, Healthy bowls / salads, North Indian","Comfort food combos, Functional beverages, Office lunch packs, Healthy meal bowls",Medium spicy,"Rich / indulgent, Low-oil / clean eating","Processed / packaged feel, Heavy cream / rich gravies","Better taste, Variety, Convenience / saves time",Too expensive,"Healthiness, Customisation options, Delivery speed","Cuisine type, Budget-based recommendation, Protein level","Weekend treat, Family ordering","Transparent customization, Hygienic packaging, Clear ingredient / nutrition information",₹150–₹249,₹200–₹299,Unlikely,190,976,261,3.0,0.0,2.0,1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0.0,Low,0,"Below ₹1,000"
MM100113,Health-Focused Urban User,35–44,Female,Metro city,Salaried professional,"₹70,001–₹1,00,000",Irregular schedule,5–6 times,Breakfast,Dinner,Family,Vegetarian,"Continental, Desserts / sweet meals","Functional beverages, Healthy meal bowls, Light meals / mini meals, Breakfast boxes",Depends on mood / occasion,"High-protein / fitness-focused, Rich / indulgent, Fresh / light",Too oily,"Office / study schedule, Convenience / saves time, Health-focused needs",Food doesn’t match my craving / mood,"Taste, Healthiness, Customisation options","Mood/craving-based recommendation, Protein level, Spice level","Post-workout meal, Diet / calorie-conscious eating, Late-night hunger","Good customer reviews, Transparent customization, Clear ingredient / nutrition information",₹400–₹599,₹550+,Very likely,478,11472,601,3.0,0.0,4.0,3.0,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1.0,High,2,"₹8,000+"
